MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status,EDU_group,PROVINCE
8,Rural,Trincomalee,35,2,1,3,Male,2001,11.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Eastern
8,Rural,Trincomalee,36,10,1,3,Male,1997,8.0,26,Passed Grade 10,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 6-10,Eastern
9,Rural,Trincomalee,38,8,1,1,Male,1996,1.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Eastern
9,Urban,Trincomalee,40,2,1,1,Male,1995,4.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Eastern
10,Rural,Trincomalee,44,3,1,4,Female,2000,4.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Eastern
10,Rural,Trincomalee,44,3,1,5,Female,2003,3.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Eastern
10,Rural,Trincomalee,44,7,1,2,Male,1998,2.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Eastern
10,Rural,Trincomalee,44,7,1,3,Female,2001,11.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Eastern
10,Urban,Trincomalee,45,8,1,2,Male,2006,1.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,1.0,2.0,,,,1.0,Employed,Grade 6-10,Eastern
11,Rural,Trincomalee,48,3,1,2,Female,1997,8.0,26,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Eastern
12,Rural,Trincomalee,54,2,1,5,Male,1995,1.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Eastern
1,Rural,Kurunegala,1,7,1,2,Male,2001,10.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
1,Rural,Kurunegala,2,6,1,3,Male,1996,1.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
1,Rural,Kurunegala,6,8,1,3,Male,1994,8.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
1,Rural,Kurunegala,8,6,1,2,Female,1994,4.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
1,Rural,Kurunegala,10,4,1,3,Male,1997,2.0,25,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
1,Rural,Kurunegala,15,7,1,3,Male,1996,10.0,26,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,North Western
2,Rural,Kurunegala,17,5,1,3,Female,1995,4.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Western
2,Rural,Kurunegala,26,9,1,3,Female,1993,3.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
2,Rural,Kurunegala,26,9,1,4,Male,1993,8.0,29,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
3,Rural,Kurunegala,33,8,1,2,Female,1993,7.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed,G.C.E.(O/L),North Western
3,Rural,Kurunegala,42,10,1,3,Male,1996,5.0,26,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
3,Rural,Kurunegala,46,6,1,4,Female,1996,3.0,27,Post Graduate Degree/ Diploma ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Western
3,Rural,Kurunegala,48,5,1,5,Female,1996,8.0,26,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,North Western
4,Rural,Kurunegala,50,6,1,3,Male,2001,6.0,21,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
4,Rural,Kurunegala,51,4,1,1,Male,1997,1.0,26,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
4,Rural,Kurunegala,52,8,1,3,Male,1995,8.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
4,Rural,Kurunegala,54,1,1,3,Female,1995,4.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
4,Rural,Kurunegala,56,8,1,3,Male,1995,6.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
4,Rural,Kurunegala,59,3,1,3,Male,2001,6.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
4,Rural,Kurunegala,61,6,1,3,Female,1996,4.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
5,Rural,Kurunegala,65,4,1,3,Male,2004,10.0,18,Passed Grade 12,School,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
5,Rural,Kurunegala,66,3,1,3,Male,1998,11.0,24,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
5,Rural,Kurunegala,66,8,1,4,Female,1999,5.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
5,Rural,Kurunegala,68,10,1,3,Male,2004,9.0,18,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
5,Rural,Kurunegala,71,6,1,1,Male,1996,8.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
5,Rural,Kurunegala,72,4,1,3,Female,1996,9.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
5,Rural,Kurunegala,72,9,1,3,Female,2002,2.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
6,Rural,Kurunegala,82,10,1,3,Male,2000,3.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
6,Rural,Kurunegala,87,7,1,4,Male,2000,12.0,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
6,Rural,Kurunegala,88,1,1,3,Male,2001,4.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
6,Estate,Kurunegala,91,1,1,2,Female,1995,11.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed,Grade 6-10,North Western
6,Estate,Kurunegala,91,6,1,4,Female,2005,9.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,1.0,2.0,,,,1.0,Employed,Grade 6-10,North Western
6,Estate,Kurunegala,91,9,1,4,Female,1995,2.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Western
6,Rural,Kurunegala,92,2,1,3,Female,2003,2.0,20,Passed Grade 12,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
6,Rural,Kurunegala,95,5,1,1,Male,1994,11.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
6,Rural,Kurunegala,96,4,1,3,Male,1998,10.0,24,Passed Grade 12,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
7,Rural,Kurunegala,97,6,1,3,Female,1997,9.0,25,Degree ,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,North Western
7,Rural,Kurunegala,97,6,1,4,Male,2001,8.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
7,Rural,Kurunegala,104,7,1,1,Male,1998,2.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
7,Rural,Kurunegala,104,7,1,2,Female,2001,3.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
7,Rural,Kurunegala,106,1,1,3,Male,1994,11.0,28,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
7,Rural,Kurunegala,112,10,1,3,Female,2001,10.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
8,Rural,Kurunegala,113,8,1,4,Female,1995,6.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
8,Rural,Kurunegala,113,8,1,5,Male,1996,3.0,27,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,North Western
8,Rural,Kurunegala,115,5,1,3,Male,1994,6.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
8,Rural,Kurunegala,115,5,1,4,Male,1995,8.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
8,Rural,Kurunegala,118,4,1,3,Male,2002,4.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
